creationDate|id|locationIP|browserUsed|content|length|creator|place|parentPost|parentComment
2012-10-16T06:36:48.524+00:00|1099511633087|203.215.63.48|Firefox|no|2|2199023255557|65|1099511633076|
2012-10-16T20:46:50.120+00:00|1099511633088|31.209.42.207|Internet Explorer|right|5|8796093022238|101||1099511633086
2012-10-17T16:07:53.570+00:00|1099511633089|202.4.167.190|Chrome|ok|2|15393162788899|54||1099511633086
2012-10-16T23:23:53.938+00:00|1099511633090|148.204.226.31|Chrome|great|5|24189255811104|53|1099511633076|
2012-10-16T20:02:43.569+00:00|1099511633091|41.223.177.12|Safari|yes|3|33|60||1099511633086
2012-10-17T01:27:08.077+00:00|1099511633092|202.4.167.190|Chrome|About Niccolò Machiavelli, was Secretary to the Second Chancery oAbout Ulys|75|15393162788899|54||1099511633086
2012-11-14T10:57:59.551+00:00|1168231109830|49.206.89.61|Safari|no|2|24189255811121|0|1168231109829|
2012-11-14T11:20:32.784+00:00|1168231109831|31.182.127.125|Internet Explorer|About Bede, ist and translator, and his work with the Latin and Greek writings of|81|27|92|1168231109829|
2012-11-14T11:00:33.082+00:00|1168231109832|27.122.45.252|Internet Explorer|About Fernando González,  to top-ranked Roger Federer. He is the fourthAbout Go – The Very|90|10995116277782|52|1168231109829|
2012-11-14T18:13:00.788+00:00|1168231109833|31.24.165.15|Firefox|About Fernando González, n, losing to top-ranked Roger Federer. He is About Santa Baby, s|89|15393162788912|89|1168231109829|
2012-11-15T07:23:03.449+00:00|1168231109834|41.188.97.221|Internet Explorer|About Honduras, as to differentiate it from British Honduras, which became the moder|84|28587302322196|25||1168231109831
2012-11-14T19:24:18.992+00:00|1168231109835|31.192.109.124|Internet Explorer|cool|4|4398046511148|56||1168231109833
2012-11-15T01:40:41.420+00:00|1168231109836|103.1.176.97|Safari|fine|4|47|100||1168231109831
2012-11-14T14:54:14.911+00:00|1168231109837|58.145.168.54|Chrome|I see|5|35184372088834|51||1168231109831
2012-11-14T15:47:37.185+00:00|1168231109838|193.104.227.215|Internet Explorer|About Luciano Pavarotti, rs Plácido Domingo and José Carreras, bringing opera highli|84|26388279066641|86||1168231109832
2012-11-14T23:52:14.703+00:00|1168231109839|2.67.120.215|Chrome|right|5|21990232555527|101||1168231109838
2012-11-15T10:02:52.704+00:00|1168231109840|202.4.167.190|Chrome|fine|4|15393162788899|54|1168231109829|
2012-11-14T18:32:20.767+00:00|1168231109841|24.38.139.231|Firefox|thanks|6|10995116277783|57||1168231109838
2012-11-14T21:49:11.003+00:00|1168231109842|103.1.176.97|Safari|About Fernando González,  many former no. 1 players,About Isaac Newton, f soun|78|47|100||1168231109833
2012-11-14T11:48:51.776+00:00|1168231109843|103.1.176.97|Safari|About Highway 61 Revisited, r their musical heritage, including St. LouisAbout Go – The V|89|47|100||1168231109832
2012-11-14T11:37:58.525+00:00|1168231109844|31.24.165.15|Firefox|yes|3|15393162788912|89||1168231109831
2012-11-14T18:19:59.402+00:00|1168231109845|31.24.100.159|Firefox|About Fernando González, nis player in history to have wonAbout Live Your Life, Chart). The song Y|98|13194139533343|50||1168231109833
2012-11-15T09:33:32.585+00:00|1168231109846|31.192.109.124|Internet Explorer|About Fernando González, two Masters Series tournaments. He is argAbout Yoko Ono|80|4398046511148|56||1168231109833
2012-11-14T11:37:55.069+00:00|1168231109847|192.100.158.95|Internet Explorer|About Bede, mouth and of its companion monastery, Saint PaAbout Duchy of Modena and Reggio|90|35184372088870|53||1168231109831
2012-11-14T11:03:08.022+00:00|1168231109848|1.88.156.174|Internet Explorer|LOL|3|28587302322191|1|1168231109829|
2012-11-14T20:12:32.876+00:00|1168231109849|24.38.139.231|Firefox|I see|5|10995116277783|57||1168231109833
2012-12-18T19:45:35.462+00:00|1168231109851|148.204.226.31|Chrome|roflol|6|24189255811104|53|1168231109850|
2012-12-19T12:24:05.992+00:00|1168231109852|31.41.169.140|Chrome|great|5|16|92|1168231109850|
2012-12-18T22:41:33.914+00:00|1168231109853|31.185.10.92|Internet Explorer|cool|4|30786325577731|56|1168231109850|
2012-12-18T18:31:28.979+00:00|1168231109854|77.245.239.11|Firefox|About Fernando González, r in history to have won each Olympic medaAbout Tughlaq dy|83|14|80|1168231109850|
2012-12-18T13:45:45.264+00:00|1168231109855|77.245.239.11|Firefox|yes|3|14|80|1168231109850|
2012-12-19T14:00:34.908+00:00|1168231109856|27.121.123.176|Chrome|LOL|3|32985348833291|1||1168231109854
2012-12-18T19:03:30.494+00:00|1168231109857|46.154.44.101|Firefox|About Ecuador,  city in the country, was also declared a World Heritage Site in 1999, for being an outstanding example of a planned inland Spanish style colonial city in the Americ|180|15393162788877|105|1168231109850|
2012-12-18T13:34:42.311+00:00|1168231109858|203.215.63.48|Firefox|thx|3|2199023255557|65|1168231109850|
2012-12-18T19:22:21.859+00:00|1168231109859|31.41.169.140|Chrome|thx|3|16|92||1168231109857
2012-12-18T17:01:55.492+00:00|1168231109860|31.171.137.117|Internet Explorer|no|2|37383395344409|81|1168231109850|
2012-12-18T13:52:48.245+00:00|1168231109861|27.131.221.93|Internet Explorer|maybe|5|21990232555526|1|1168231109850|
2012-12-19T06:08:20.476+00:00|1168231109862|49.206.89.61|Safari|About Fernando González, a Reina and Mano de Piedra (Stone Hand). ThAbout The Best of|85|24189255811121|0|1168231109850|
2012-12-19T04:54:38.215+00:00|1168231109863|192.190.31.253|Chrome|About Arthur C. Clarke, by a panel of judges from the British SciAbout Ecuador, |80|26388279066664|49||1168231109857
2012-12-19T00:01:02.936+00:00|1168231109864|24.38.139.231|Firefox|no|2|10995116277783|57||1168231109854
2012-12-19T11:27:52.880+00:00|1168231109865|41.74.150.41|Firefox|About Fernando González,  and Pete Sampras. González qAbout Federation of Malaya, 63. |86|35184372088850|97||1168231109854
2012-12-18T20:19:47.002+00:00|1168231109866|27.116.34.47|Chrome|right|5|6597069766699|0||1168231109857
2012-12-18T18:33:49.207+00:00|1168231109867|41.203.147.168|Internet Explorer|cool|4|6597069766701|90||1168231109854
2012-12-18T23:59:20.505+00:00|1168231109868|91.191.192.127|Firefox|About Fernando González, having one of the hardest About Ne-Yo, it Sexy Lov|75|24189255811081|4||1168231109854
2012-12-20T00:40:40.054+00:00|1168231109869|77.245.239.11|Firefox|duh|3|14|80||1168231109862
2012-12-18T21:50:30.136+00:00|1168231109870|202.4.167.190|Chrome|fine|4|15393162788899|54||1168231109857
2012-08-28T23:56:47.396+00:00|1030792156400|196.1.135.241|Internet Explorer|About North Vietnam,  ceased to exist when the North and South regions combined i|81|30786325577740|71|1030792156399|
2012-07-02T10:31:17.391+00:00|962072679666|77.245.239.11|Firefox|About Fernando González,  Marat Safin, and Pete Sampras. González qualAbout Donald Trump,|89|14|80|962072679665|
2012-12-31T19:00:43.393+00:00|1168231109876|24.38.139.231|Firefox|great|5|10995116277783|57|1168231109875|
2012-12-31T13:33:41.640+00:00|1168231109877|91.223.132.248|Internet Explorer|good|4|10995116277761|78|1168231109875|
2012-12-31T13:35:22.922+00:00|1168231109878|27.116.33.147|Safari|About Kingdom of Hungary,  Hungary's borders. From 1102 it also included Croatia, being in personal union with it, united under the Hungarian king. The ki|154|19791209300009|0|1168231109875|
2012-12-31T15:03:53.244+00:00|1168231109879|27.122.45.252|Internet Explorer|great|5|10995116277782|52||1168231109878
2012-12-31T16:46:50.277+00:00|1168231109881|186.64.7.5|Firefox|thanks|6|28587302322210|61|1168231109880|
2012-12-31T17:34:37.391+00:00|1168231109882|31.209.179.5|Firefox|duh|3|37383395344412|101|1168231109880|
2012-12-31T12:48:30.717+00:00|1168231109883|41.74.150.41|Firefox|LOL|3|35184372088850|97|1168231109880|
2012-12-31T06:38:29.517+00:00|1168231109884|202.4.167.190|Chrome|About Crimean Khanate,  Toqa Temür, the thirteenth son of Jochi and grandson of Genghi|86|15393162788899|54|1168231109880|
2012-12-31T18:31:09.311+00:00|1168231109885|77.245.239.11|Firefox|no way!|7|14|80||1168231109884
2012-12-31T06:29:51.277+00:00|1168231109886|1.88.156.174|Internet Explorer|About Fernando González, erer. He is the fourth male tennis player inAbout Odelay, 00 |86|28587302322191|1|1168231109880|
2012-12-31T06:36:31.310+00:00|1168231109887|49.206.89.61|Safari|roflol|6|24189255811121|0||1168231109886
2012-12-29T20:14:46.820+00:00|1168231109889|27.116.34.47|Chrome|About Mainliner: Wreckage from the Past, All the Answers). This album was released by M|87|6597069766699|0|1168231109888|
2012-12-29T17:33:19.710+00:00|1168231109890|58.145.168.54|Chrome|I see|5|35184372088834|51|1168231109888|
2012-12-29T20:18:50.637+00:00|1168231109891|31.24.100.159|Firefox|ok|2|13194139533343|50||1168231109889
2012-12-30T05:42:11.098+00:00|1168231109892|49.50.77.195|Firefox|right|5|26388279066650|0||1168231109889
2012-12-30T14:01:36.915+00:00|1168231109893|31.192.109.124|Internet Explorer|ok|2|4398046511148|56||1168231109889
2012-12-30T05:47:21.798+00:00|1168231109894|196.1.135.241|Internet Explorer|About Mainliner: Wreckage from the Past, ast is a collection of early recordings by SoAb|88|30786325577740|71||1168231109889
2012-12-30T01:29:16.315+00:00|1168231109895|31.24.100.159|Firefox|cool|4|13194139533343|50||1168231109889
2012-12-30T01:58:19.094+00:00|1168231109896|31.170.121.115|Internet Explorer|LOL|3|28587302322180|48||1168231109889
2012-12-30T00:01:40.312+00:00|1168231109897|27.116.33.147|Safari|About B.B. King, famed blues guitarist. Rolling Stone magazine ranked him at N|78|19791209300009|0||1168231109889
2012-12-29T17:33:06.216+00:00|1168231109898|31.24.100.159|Firefox|About Ringo Starr, ows, narrated the first two series of the children's televis|79|13194139533343|50|1168231109888|
2012-12-30T19:29:50.433+00:00|1168231109899|189.202.102.202|Firefox|About B.B. King,  the 100 greatest guitarists of all time. About Con los años que |82|15393162788910|53||1168231109897
2012-12-30T15:43:25.999+00:00|1168231109900|189.202.102.202|Firefox|fine|4|15393162788910|53|1168231109888|
2012-12-31T01:49:36.886+00:00|1168231109901|1.2.2.77|Firefox|thx|3|19791209299997|1||1168231109899
2012-12-30T06:37:29.104+00:00|1168231109902|192.190.31.253|Chrome|cool|4|26388279066664|49||1168231109894
2012-12-29T11:30:06.280+00:00|1168231109904|203.215.63.48|Firefox|yes|3|2199023255557|65|1168231109903|
2012-12-29T02:35:11.593+00:00|1168231109905|115.186.113.189|Safari|right|5|2199023255573|54|1168231109903|
2012-12-29T07:19:41.472+00:00|1168231109906|31.209.179.5|Firefox|fine|4|37383395344412|101|1168231109903|
2012-12-29T02:00:05.589+00:00|1168231109907|186.64.7.5|Firefox|thanks|6|28587302322210|61|1168231109903|
2012-12-29T17:29:48.726+00:00|1168231109908|91.191.192.127|Firefox|roflol|6|24189255811081|4|1168231109903|
2012-12-29T01:57:51.138+00:00|1168231109909|115.186.113.189|Safari|right|5|2199023255573|54|1168231109903|
2012-12-29T08:46:47.592+00:00|1168231109910|27.122.45.252|Internet Explorer|About Fernando González, e 2007 Australian Open, losing to top-ranAbout Bill Gat|80|10995116277782|52|1168231109903|
2012-12-29T13:40:17.087+00:00|1168231109911|91.191.192.127|Firefox|roflol|6|24189255811081|4|1168231109903|
2012-12-29T02:58:13.099+00:00|1168231109912|24.38.139.231|Firefox|thanks|6|10995116277783|57|1168231109903|
2012-12-29T08:48:31.440+00:00|1168231109913|41.223.177.12|Safari|no|2|33|60||1168231109910
2012-12-29T09:06:59.621+00:00|1168231109914|41.74.150.41|Firefox|LOL|3|35184372088850|97||1168231109910
2012-12-29T02:17:39.893+00:00|1168231109915|192.100.158.95|Internet Explorer|fine|4|35184372088870|53|1168231109903|
2012-12-29T20:14:15.255+00:00|1168231109916|186.64.7.5|Firefox|About Eminem, his third studio album The Marshall Mathers LP, wAbout Bill Gates, utive officer (C|97|28587302322210|61||1168231109910
2012-12-30T18:19:48.654+00:00|1168231109917|31.209.179.5|Firefox|thx|3|37383395344412|101||1168231109916
2012-10-14T20:31:51.866+00:00|1099511633183|148.204.226.31|Chrome|roflol|6|24189255811104|53|1099511633182|
2012-10-14T05:02:52.089+00:00|1099511633184|193.104.227.215|Internet Explorer|right|5|26388279066641|86|1099511633182|
2012-10-14T07:07:52.561+00:00|1099511633185|77.245.239.11|Firefox|About Robin Williams, l Hunting. He has also won two Emmy Awards, four Gold|75|14|80|1099511633182|
2012-10-14T18:44:41.727+00:00|1099511633186|103.1.176.97|Safari|right|5|47|100||1099511633185
2012-10-14T05:25:06.764+00:00|1099511633187|41.223.177.12|Safari|no way!|7|33|60|1099511633182|
2012-10-14T10:39:07.029+00:00|1099511633188|91.223.132.248|Internet Explorer|About Fernando González, top-ranked Roger Federer. He is the fourth malAbout Out of Exile,|90|10995116277761|78|1099511633182|
2012-10-14T05:09:29.329+00:00|1099511633189|91.191.192.127|Firefox|About Fernando González, all four Grand Slam tournaments. He playAbout T.E.V.I.|79|24189255811081|4|1099511633182|
2012-09-24T22:53:35.619+00:00|1099511633191|27.4.90.237|Internet Explorer|About Robert E. Lee, ed himself as an exceptional officer and combat engineer in th|83|19791209299968|0|1099511633190|
2012-09-24T18:10:48.849+00:00|1099511633192|193.104.227.215|Internet Explorer|roflol|6|26388279066641|86|1099511633190|
2012-09-24T15:45:22.455+00:00|1099511633193|197.220.203.36|Firefox|duh|3|19791209299987|110|1099511633190|
2012-09-24T15:49:40.366+00:00|1099511633194|148.204.226.31|Chrome|About Fernando González, in singles at Beijing 2008). Throughout About Madagasc|79|24189255811104|53|1099511633190|
2012-09-24T20:01:26.762+00:00|1099511633195|31.24.100.159|Firefox|About Fernando González, o. González reached at least the quarterfinAbout Universal |84|13194139533343|50|1099511633190|
2012-09-25T05:57:46.173+00:00|1099511633196|91.223.132.248|Internet Explorer|maybe|5|10995116277761|78||1099511633194
2012-09-24T17:47:40.393+00:00|1099511633197|1.88.156.174|Internet Explorer|great|5|28587302322191|1||1099511633194
2012-12-19T17:59:36.571+00:00|1168231109935|203.215.63.48|Firefox|I see|5|2199023255557|65|1168231109934|
2012-12-19T19:24:43.255+00:00|1168231109936|202.4.167.190|Chrome|ok|2|15393162788899|54|1168231109934|
2012-12-20T04:27:30.478+00:00|1168231109937|31.24.100.159|Firefox|yes|3|13194139533343|50|1168231109934|
2012-12-20T04:36:42.773+00:00|1168231109938|27.116.34.47|Chrome|great|5|6597069766699|0|1168231109934|
2012-12-19T09:42:06.863+00:00|1168231109939|46.154.44.101|Firefox|About Oliver Cromwell, sh campaign in Ireland during 1649–50. He led a campaign against the Scottish army between 1650 and 1651. On 20 April 1653 he dismi|154|15393162788877|105|1168231109934|
2012-12-19T14:47:04.584+00:00|1168231109940|41.188.97.221|Internet Explorer|About Oliver Cromwell, tland and Ireland on 16 December 1653. HAbout Mercia, r|78|28587302322196|25||1168231109939
2012-12-20T07:10:21.811+00:00|1168231109941|196.1.135.241|Internet Explorer|good|4|30786325577740|71||1168231109939
2012-12-20T04:38:41.963+00:00|1168231109942|27.4.90.237|Internet Explorer|cool|4|19791209299968|0||1168231109940
2012-12-19T11:12:12.349+00:00|1168231109943|49.206.89.61|Safari|About Oliver Cromwell, of his life. Along with his brother, Henry, hAbout Cary Grant, ng|88|24189255811121|0||1168231109939
2012-12-20T10:10:58.999+00:00|1168231109944|1.29.220.142|Chrome|LOL|3|21990232555527|1||1168231109943
2012-12-19T09:49:20.971+00:00|1168231109945|31.185.10.92|Internet Explorer|cool|4|30786325577731|56||1168231109939
2012-12-19T21:38:21.045+00:00|1168231109946|193.104.227.215|Internet Explorer|About Chile, nce from Spain on 12 February 1818. In the War of the Pacific (1879–83), |86|26388279066641|86||1168231109939
2012-12-24T07:54:19.424+00:00|1168231109948|27.122.45.252|Internet Explorer|maybe|5|10995116277782|52|1168231109947|
2012-12-24T12:23:40.812+00:00|1168231109949|58.145.168.54|Chrome|I see|5|35184372088834|51|1168231109947|
2012-12-24T04:46:21.889+00:00|1168231109950|31.41.210.135|Firefox|fine|4|15393162788910|92|1168231109947|
2012-12-24T14:09:31.283+00:00|1168231109951|31.24.165.15|Firefox|maybe|5|15393162788912|89|1168231109947|
2012-12-24T17:07:24.338+00:00|1168231109952|49.50.77.195|Firefox|ok|2|26388279066650|0|1168231109947|
2012-12-24T11:32:27.418+00:00|1168231109953|192.190.31.253|Chrome|About Fernando González, . González qualified twice for the year-end About Alexander v|86|26388279066664|49|1168231109947|
2012-12-24T19:50:38.142+00:00|1168231109954|31.192.132.124|Firefox|cool|4|32985348833319|56||1168231109953
2012-12-25T06:42:23.585+00:00|1168231109955|91.223.132.248|Internet Explorer|About Fernando González, ick, Juan Carlos Ferrero, Carlos Moyà, GustavoAbout Tormato, was |90|10995116277761|78||1168231109953
2012-12-24T11:38:41.439+00:00|1168231109956|49.50.77.195|Firefox|About Fernando González,  (gold in doubles and bronze in singles at AtAbout A Milli, hous|89|26388279066650|0||1168231109953
2012-12-24T04:52:08.011+00:00|1168231109957|192.100.158.95|Internet Explorer|yes|3|35184372088870|53|1168231109947|
2012-12-24T14:56:04.975+00:00|1168231109958|31.182.127.125|Internet Explorer|duh|3|27|92|1168231109947|
2012-12-24T22:40:57.001+00:00|1168231109959|197.220.203.36|Firefox|great|5|19791209299987|110||1168231109956
2012-10-15T06:06:00.116+00:00|1099511633225|24.38.139.231|Firefox|right|5|10995116277783|57|1099511633224|
2012-10-14T07:34:30.016+00:00|1099511633226|31.185.10.92|Internet Explorer|About Fernando González, om Chile. He is known for having one ofAbout Harold |77|30786325577731|56|1099511633224|
2012-10-14T22:23:37.416+00:00|1099511633227|31.182.127.125|Internet Explorer|About One Headlight,  album, Bringing Down the Horse. In 2000, the song was listed at #58 |90|27|92||1099511633226
2012-10-14T09:56:30.517+00:00|1099511633228|31.209.42.207|Internet Explorer|About Fernando González, ing one of the hardest forehands on the circAbout 1967–1970, |86|8796093022238|101||1099511633226
2012-10-14T13:30:37.340+00:00|1099511633229|189.202.102.202|Firefox|thx|3|15393162788910|53||1099511633226
2012-10-14T22:41:08.452+00:00|1099511633230|27.131.221.93|Internet Explorer|About Republic of Macedonia, ojects to strengthen rule of law and improve education. Bila|89|21990232555526|1||1099511633227
2012-10-14T22:49:16.938+00:00|1099511633231|189.202.102.202|Firefox|thanks|6|15393162788910|53||1099511633227
2012-10-15T06:17:47.443+00:00|1099511633232|82.151.69.212|Chrome|duh|3|21990232555527|25||1099511633230
2012-10-14T07:35:58.014+00:00|1099511633233|202.4.167.190|Chrome|no way!|7|15393162788899|54|1099511633224|
2012-10-15T01:32:04.111+00:00|1099511633234|189.202.102.202|Firefox|LOL|3|15393162788910|53||1099511633230
2012-10-14T09:48:50.127+00:00|1099511633235|77.245.239.11|Firefox|LOL|3|14|80||1099511633226
2012-10-14T23:49:31.065+00:00|1099511633236|91.191.192.127|Firefox|About Ghost of a Rose, host of a Rose is an album released in 2003 by Blackmore's Night, r|90|24189255811081|4||1099511633227
2012-10-14T21:16:25.769+00:00|1099511633237|103.1.176.97|Safari|About Fernando González,  Beijing 2008). Throughout his career, he has defeated many formAbout Hector Berlioz, ise on Instrume|126|47|100|1099511633224|
2012-10-14T15:30:17.979+00:00|1099511633238|41.188.97.221|Firefox|About Fernando González, Juan Carlos Ferrero, Carlos Moyà, GustavoAbout Duchy of |81|28587302322196|25|1099511633224|
2012-11-10T23:23:54.397+00:00|1168231109976|61.92.177.94|Firefox|no way!|7|28587302322210|16|1168231109975|
2012-11-11T00:53:14.727+00:00|1168231109977|31.209.42.207|Internet Explorer|I see|5|8796093022238|101|1168231109975|
2012-11-11T07:48:49.900+00:00|1168231109978|27.122.45.252|Internet Explorer|About Knowing Me, Knowing You, Benny Andersson, Björn Ulvaeus and Stig Anderson, with the lead vocal sung|105|10995116277782|52|1168231109975|
2012-11-11T02:44:52.364+00:00|1168231109979|203.215.63.48|Firefox|About Archbishopric of Mainz, rankfurt (including the district of Aschaffenburg|79|2199023255557|65|1168231109975|
2012-11-10T20:55:00.411+00:00|1168231109980|202.4.167.190|Chrome|LOL|3|15393162788899|54|1168231109975|
2012-11-11T11:56:09.424+00:00|1168231109981|189.202.102.202|Firefox|right|5|15393162788910|53||1168231109978
2012-11-10T21:20:00.954+00:00|1168231109982|31.24.100.159|Firefox|About Ashoka, stablished monuments marking several significant sites in the l|77|13194139533343|50|1168231109975|
2012-11-10T21:10:09.160+00:00|1168231109983|49.206.89.61|Safari|yes|3|24189255811121|0|1168231109975|
2012-11-10T21:22:55.669+00:00|1168231109984|58.145.168.54|Chrome|thanks|6|35184372088834|51||1168231109982
2012-11-11T10:03:28.544+00:00|1168231109985|46.232.251.117|Internet Explorer|ok|2|10995116277782|89||1168231109979
2012-11-10T23:06:49.620+00:00|1168231109986|203.215.63.48|Firefox|I see|5|2199023255557|65||1168231109982
2012-11-10T21:56:50.610+00:00|1168231109987|148.204.226.31|Chrome|no|2|24189255811104|53||1168231109982
2012-11-11T15:03:32.734+00:00|1168231109988|103.1.176.97|Safari|no way!|7|47|100|1168231109975|
2012-11-11T12:36:38.319+00:00|1168231109989|77.245.239.11|Firefox|roflol|6|14|80||1168231109979
2012-12-12T15:21:23.161+00:00|1168231109991|186.64.7.5|Firefox|good|4|28587302322210|61|1168231109990|
2012-12-11T22:18:59.149+00:00|1168231109992|27.116.34.47|Chrome|right|5|6597069766699|0|1168231109990|
2012-12-12T22:10:35.852+00:00|1168231109993|180.222.139.188|Internet Explorer|maybe|5|26388279066632|59|1168231109990|
2012-12-12T15:32:18.817+00:00|1168231109994|49.206.89.61|Safari|About Samuel Johnson, ccess. Until the completion of the Oxford English Dictionary 150 years later, Johnson's was viewed as the pre-eminen|138|24189255811121|0|1168231109990|
2012-12-13T10:12:45.794+00:00|1168231109995|41.223.177.12|Safari|roflol|6|33|60||1168231109994
2012-12-12T20:01:11.847+00:00|1168231109996|1.29.220.142|Chrome|LOL|3|21990232555527|1|1168231109990|
2012-12-12T16:02:55.736+00:00|1168231109997|31.24.165.15|Firefox|no|2|15393162788912|89||1168231109994
2012-12-12T17:51:56.930+00:00|1168231109998|1.29.220.142|Chrome|About Felix Mendelssohn,  early Romantic period. The grandson of tAbout Samuel Jo|81|21990232555527|1||1168231109994
2012-12-12T08:42:51.282+00:00|1168231109999|202.4.167.190|Chrome|I see|5|15393162788899|54|1168231109990|
2012-12-12T19:10:37.247+00:00|1168231110000|192.190.31.253|Chrome|good|4|26388279066664|49|1168231109990|
2012-12-12T00:59:31.126+00:00|1168231110001|24.38.139.231|Firefox|About United States, police agencies. The FISA and FISC were inspired by t|74|10995116277783|57|1168231109990|
2012-12-12T10:52:26.308+00:00|1168231110002|41.74.150.41|Firefox|good|4|35184372088850|97|1168231109990|
2012-12-12T20:20:43.609+00:00|1168231110003|180.222.139.188|Internet Explorer|maybe|5|26388279066632|59||1168231109998
2012-12-12T23:26:01.292+00:00|1168231110004|31.192.109.124|Internet Explorer|right|5|4398046511148|56||1168231109994
2012-12-12T10:01:30.130+00:00|1168231110005|197.220.203.36|Firefox|LOL|3|19791209299987|110|1168231109990|
2012-11-30T09:42:01.721+00:00|1168231110007|27.4.90.237|Internet Explorer|great|5|19791209299968|0|1168231110006|
2012-11-30T10:27:10.558+00:00|1168231110008|27.4.90.237|Internet Explorer|LOL|3|19791209299968|0|1168231110006|
2012-11-30T09:17:17.593+00:00|1168231110009|192.100.158.95|Internet Explorer|ok|2|35184372088870|53|1168231110006|
2012-11-30T15:50:26.811+00:00|1168231110010|192.190.31.253|Chrome|About Nagorno-Karabakh, al area of the region, however, encompasses approximately 8,223 s|89|26388279066664|49|1168231110006|
2012-11-30T20:45:40.301+00:00|1168231110011|27.116.33.147|Safari|right|5|19791209300009|0||1168231110010
2012-11-30T16:10:07.603+00:00|1168231110012|27.131.221.93|Internet Explorer|thx|3|21990232555526|1|1168231110006|
2012-11-30T15:50:36.886+00:00|1168231110013|113.61.111.208|Chrome|no way!|7|16|58||1168231110010
2012-11-30T12:43:07.091+00:00|1168231110014|31.185.10.92|Internet Explorer|About Red Blooded Woman,  It also was produced by Douglas and received a mixed reception from music critics. Released in|120|30786325577731|56|1168231110006|
2012-11-30T17:16:00.068+00:00|1168231110015|41.223.177.12|Safari|fine|4|33|60||1168231110010
2012-11-30T14:02:26.049+00:00|1168231110016|31.170.121.115|Internet Explorer|good|4|28587302322180|48|1168231110006|
2012-11-30T18:29:41.549+00:00|1168231110017|148.204.226.31|Chrome|About Georgian Soviet Socialist Republic, n of Soviet Socialist Republics afte|78|24189255811104|53||1168231110010
2012-11-30T13:27:37.064+00:00|1168231110018|46.154.44.101|Firefox|I see|5|15393162788877|105||1168231110014
2012-11-30T12:21:54.014+00:00|1168231110019|27.121.123.176|Chrome|maybe|5|32985348833291|1|1168231110006|
2012-12-01T02:28:20.674+00:00|1168231110020|58.145.168.54|Chrome|good|4|35184372088834|51||1168231110014
2012-12-01T12:53:14.908+00:00|1168231110021|103.1.176.97|Safari|ok|2|47|100||1168231110010
2012-11-17T23:47:15.703+00:00|1168231110023|41.188.97.221|Internet Explorer|I see|5|28587302322196|25|1168231110022|
2012-11-17T19:01:55.867+00:00|1168231110024|31.192.109.124|Internet Explorer|no way!|7|4398046511148|56|1168231110022|
2012-11-18T10:13:50.979+00:00|1168231110025|41.223.177.12|Safari|right|5|33|60|1168231110022|
2012-11-18T04:50:52.133+00:00|1168231110026|148.204.226.31|Chrome|About Louis XIII of France,  intrigues by Marie de Medici and her Italian favourite|83|24189255811104|53|1168231110022|
2012-11-17T23:49:42.776+00:00|1168231110027|31.41.169.140|Chrome|About Charlemagne, emorialised, although heavily fictionalised, in the Song|75|16|92|1168231110022|
2012-11-18T16:08:35.497+00:00|1168231110028|49.206.89.61|Safari|right|5|24189255811121|0|1168231110022|
2012-11-17T16:50:03.604+00:00|1168231110029|77.245.239.11|Firefox|ok|2|14|80|1168231110022|
2012-11-18T09:11:06.536+00:00|1168231110030|58.145.168.54|Chrome|ok|2|35184372088834|51||1168231110027
2012-11-18T13:22:44.867+00:00|1168231110031|31.192.132.124|Firefox|yes|3|32985348833319|56||1168231110027
2012-11-18T16:04:11.123+00:00|1168231110032|197.220.203.36|Firefox|no|2|19791209299987|110||1168231110027
2012-11-18T03:12:12.789+00:00|1168231110033|31.185.10.92|Internet Explorer|About Grover Cleveland, he numbering of the presidents. He was the winner of the|80|30786325577731|56||1168231110027
2012-11-18T05:03:03.133+00:00|1168231110034|58.145.168.54|Chrome|roflol|6|35184372088834|51||1168231110026
2012-11-19T00:59:21.254+00:00|1168231110035|186.64.7.5|Firefox|About Ruhollah Khomeini, has been described as the virtual faceAbout Grover|75|28587302322210|61||1168231110033
2012-11-18T06:21:36.177+00:00|1168231110036|31.185.10.92|Internet Explorer|thanks|6|30786325577731|56|1168231110022|
2012-11-19T02:07:23.302+00:00|1168231110037|31.182.127.125|Internet Explorer|I see|5|27|92||1168231110026
2012-11-19T01:12:49.661+00:00|1168231110038|193.104.227.215|Internet Explorer|About Ruhollah Khomeini,  of thousands of political prisoners),About Billy |75|26388279066641|86||1168231110035
2012-11-18T09:53:51.463+00:00|1168231110039|196.1.135.241|Internet Explorer|yes|3|30786325577740|71||1168231110026
2012-11-18T19:32:32.159+00:00|1168231110040|192.100.158.95|Internet Explorer|About Anthony Hopkins, obe Award. Hopkins was knighted by QueAbout Louis X|74|35184372088870|53||1168231110026
2012-11-18T21:19:28.599+00:00|1168231110041|27.131.221.93|Internet Explorer|cool|4|21990232555526|1||1168231110026
2012-11-16T07:37:22.608+00:00|1168231110043|41.223.177.12|Safari|LOL|3|33|60|1168231110042|
2012-11-16T07:09:40.166+00:00|1168231110044|41.223.177.12|Safari|thx|3|33|60|1168231110042|
2012-11-16T13:47:41.045+00:00|1168231110045|196.1.135.241|Internet Explorer|no way!|7|30786325577740|71|1168231110042|
